Id,SalePrice
1628,271949.63179446035
1629,179479.20950412372
1630,362914.60427001875
1631,211309.34304236583
1632,239999.91420130795
1633,170439.1211354135
1634,176346.87932292745
1635,183403.23761666546
1636,154004.55841728722
1637,186314.40660542608
1638,210518.01521444414
1639,184339.50762280924
1640,252460.68117279143
1641,178241.16897598174
1642,218379.4510448265
1643,217218.5569284084
1644,222672.36160252243
1645,191946.0954812923
1646,161280.26554013477
1647,168697.9516751515
1648,134474.04398733436
1649,135688.49949486592
1650,118925.04659064655
1651,115800.07993762303
1652,101314.85246447855
1653,101948.84225297175
1654,157742.80449285492
1655,158352.58108579103
1656,146541.23534131097
1657,152186.46231002486
1658,149839.9553193342
1659,141041.60103504782
1660,154860.82868913712
1661,396302.3990778295
1662,428068.59167764545
1663,378370.8289264041
1664,427001.70360375696
1665,323296.99858803337
1666,346288.4858649157
1667,373390.5908059806
1668,330531.87507421244
1669,299424.7075454101
1670,348360.97527356824
1671,253014.6948183101
1672,456642.47147668974
1673,293535.5508252179
1674,244375.05058702885
1675,176122.48789582337
1676,180972.6655855704
1677,202022.57741111427
1678,491892.7741067135
1679,377623.0700373337
1680,323302.94642695383
1681,284477.37370359065
1682,317592.5048679052
1683,175838.04183107888
1684,177800.2652367265
1685,174381.31516560327
1686,172473.75075165677
1687,171121.2220497012
1688,185922.65901377145
1689,188053.37691131598
1690,187836.4645620946
1691,176897.73640995214
1692,290879.98683630064
1693,170212.5922644454
1694,179379.72189551278
1695,168883.21368784306
1696,268280.9626212087
1697,172157.96100884583
1698,358283.19068501564
1699,297247.607489147
1700,243833.1941428032
1701,257339.1963107436
1702,252351.8003799026
1703,253270.46932945788
1704,299814.7697544502
1705,249740.56437470354
1706,450235.4774350474
1707,233233.53045141778
1708,202487.4768845949
1709,273410.0024855282
1710,220378.43188561188
1711,277127.5840572487
1712,260952.91669683746
1713,248345.68419337558
1714,213460.4063254438
1715,200721.45723656387
1716,182639.42600999426
1717,179738.93385887303
1718,141588.34740337456
1719,205669.18526033688
1720,250650.9029312125
1721,178411.23886150506
1722,137758.5086380507
1723,153959.6994371538
1724,219160.47225004522
1725,236488.0202791071
1726,184359.32970557676
1727,158405.5664399659
1728,190419.43368649395
1729,159218.71358245352
1730,172680.44414484387
1731,118898.19250878038
1732,134676.2789568456
1733,121224.11426905838
1734,128076.65945755568
1735,135001.1747028765
1736,115504.86401088296
1737,343117.7117000054
1738,206988.83903056578
1739,314298.8809545786
1740,222766.40608893757
1741,180501.8824726629
1742,169197.81527704818
1743,174699.00537231314
1744,284515.0196142175
1745,214612.4178840782
1746,225204.93311399396
1747,229096.6271072667
1748,205119.64710920522
1749,152878.9191394329
1750,125420.01467734195
1751,237879.06014482593
1752,127605.34287402609
1753,147871.18871392988
1754,213575.61214764303
1755,163722.09571344854
1756,132834.87092116772
1757,125497.9365386316
1758,144291.82187195134
1759,160123.72069411294
1760,172352.4672874537
1761,149731.97041956102
1762,185943.78938474937
1763,186520.04754868933
1764,115654.8338764036
1765,176447.62778166612
1766,187233.66432021285
1767,212296.40759302521
1768,145418.38920997598
1769,181900.79537855138
1770,150030.23106805846
1771,130329.7664299466
1772,140584.76315297204
1773,127526.86554706203
1774,146412.02396183417
1775,137804.23895412355
1776,119101.04877731207
1777,116497.04515081155
1778,138611.72731826975
1779,119031.80617743616
1780,171896.47941460687
1781,135411.5993107292
1782,99219.64108950506
1783,130646.07202642482
1784,97877.30538758801
1785,126884.2109269959
1786,163043.54674087258
1787,177903.98606484797
1788,73145.4007848049
1789,109509.66726260273
1790,90250.31092886569
1791,196866.0784803785
1792,153315.34949613785
1793,135524.3256191955
1794,141316.75169099815
1795,135188.26686006138
1796,124803.78804251528
1797,106717.36657670095
1798,126806.25444610578
1799,119481.82733350931
1800,129298.83192989665
1801,127114.87704371383
1802,134477.94024658727
1803,154175.89126439532
1804,136179.61439498648
1805,143267.40793817287
1806,108457.1649041341
1807,131508.90365280164
1808,125912.06439426461
1809,125654.78945436137
1810,140645.34459799764
1811,93238.83178231765
1812,96579.74064664856
1813,117585.43392991534
1814,95254.44127266014
1815,60515.065533457244
1816,92915.1843586949
1817,113468.21148087896
1818,146618.23783878607
1819,121983.94885366615
1820,51467.672672328015
1821,120381.95497378317
1822,142270.33748118344
1823,33415.421927427305
1824,128865.41387500886
1825,127416.94661969067
1826,94900.98945499063
1827,98347.34059175204
1828,132426.29551676754
1829,117747.02557336594
1830,138036.1303632776
1831,168569.5918493375
1832,79786.19565769433
1833,139207.1587142754
1834,122059.6804510016
1835,146817.64109519296
1836,135133.27691859708
1837,89793.05629684911
1838,125336.05961364057
1839,88135.51270102421
1840,155035.47126293214
1841,150331.64312301544
1842,87217.52588432666
1843,131455.96120157748
1844,138999.08672783704
1845,136123.8977790358
1846,148421.24930368504
1847,151495.19545229082
1848,62862.03318763058
1849,116006.46753704331
1850,125118.90094164717
1851,150830.67145740366
1852,129317.16076087969
1853,135695.56621633732
1854,168513.0006737678
1855,135815.06385020545
1856,218836.4899127627
1857,178797.7491055833
1858,141686.17758326605
1859,124136.88876691075
1860,141957.38420548014
1861,124136.88876691075
1862,325978.58856025507
1863,305093.4451971388
1864,305093.4451971388
1865,335158.61859413976
1866,335306.47434361494
1867,248807.8712924232
1868,320433.93682845804
1869,195352.4863018973
1870,254364.5398314328
1871,277572.96731823974
1872,166121.0620965408
1873,226713.22451106968
1874,144840.5601709121
1875,199391.84436239724
1876,195439.8477197517
1877,216337.3557190107
1878,212531.28580340365
1879,131022.67338944142
1880,131472.89340721932
1881,239037.06383858592
1882,241558.009946809
1883,193314.43075867722
1884,201341.58634484783
1885,256407.22748155406
1886,323990.5928961909
1887,198458.10746001956
1888,301483.39954922604
1889,170697.58951037034
1890,128477.50638370236
1891,138831.95388498524
1892,110914.46580549952
1893,128049.88865930922
1894,131358.0085383781
1895,144813.54340207585
1896,124618.81285182225
1897,112264.75926690866
1898,109061.35465398515
1899,143547.03394648593
1900,164955.98215303873
1901,176423.53120394706
1902,159246.55081254325
1903,221560.16977484777
1904,135812.9625726013
1905,196384.59331743198
1906,172594.8109586348
1907,218762.20837186396
1908,116193.47972516327
1909,139891.89879618306
1910,128322.73374351903
1911,216254.95553221132
1912,298678.7672348939
1913,134819.69002420673
1914,60696.882616953495
1915,341154.6681779609
1916,71635.30163284883
1917,255969.20773499677
1918,136667.4060962525
1919,164103.99441508792
1920,147161.39316402783
1921,416358.69304799766
1922,336280.68701754865
1923,214327.5527282787
1924,209306.11786776493
1925,211655.45033582966
1926,387269.65065453795
1927,141848.7107422936
1928,159672.29171336087
1929,121801.48583812894
1930,123962.02665249088
1931,143106.3035534381
1932,126008.86173036858
1933,173093.05373959828
1934,172463.71911126954
1935,173625.1138995354
1936,169575.31438824686
1937,170999.40385426048
1938,168806.59054625177
1939,258627.3657230634
1940,202721.7434920115
1941,168450.51282569754
1942,170086.37557150412
1943,223152.5996178128
1944,333686.3392876356
1945,365522.103548945
1946,148927.56415046888
1947,298535.22743060533
1948,170242.60547563343
1949,233870.1965201257
1950,185546.35068817978
1951,257786.70890248913
1952,219408.92134968078
1953,169286.45738439323
1954,198089.23445919767
1955,127347.24891804892
1956,296229.9569450488
1957,156801.84333743967
1958,299265.7038085241
1959,142471.23631181987
1960,115332.96945208598
1961,117113.575886253
1962,102855.5696479193
1963,107665.16682113163
1964,110401.27403270704
1965,147341.30970978874
1966,156208.8561766787
1967,293957.39011938043
1968,442874.9702863903
1969,387178.2291577935
1970,423305.3674942161
1971,387553.87866898364
1972,380372.744364487
1973,255755.6056535277
1974,323136.9375734484
1975,461177.6118724359
1976,266334.6102158034
1977,371211.16301664914
1978,364258.41606678435
1979,312346.87378557015
1980,188733.44749813495
1981,349701.34743565373
1982,221145.57304547014
1983,212719.0838637544
1984,177997.4112412059
1985,210803.86677942728
1986,204831.17922431394
1987,182573.232832008
1988,174736.02077657197
1989,194270.36773703992
1990,218629.86729243482
1991,207126.16116275208
1992,209937.4890606461
1993,171030.69627111414
1994,223517.71526193427
1995,186024.068148663
1996,248503.806095798
1997,331552.3669251731
1998,334640.3962660796
1999,259095.15877786608
2000,313877.36940489896
2001,249822.3540384727
2002,236333.03178229305
2003,248500.43685850914
2004,270318.2903304674
2005,244400.1645247606
2006,232885.37024234503
2007,240918.67905608495
2008,211470.1490308599
2009,183493.06372662564
2010,195245.00105001734
2011,148760.75906609598
2012,182546.85085852887
2013,178727.80807307098
2014,180848.92133775103
2015,202164.4901596277
2016,186497.16764743545
2017,194900.01748203908
2018,122517.6388805984
2019,133716.791661372
2020,113613.80383631637
2021,114276.9323274656
2022,181713.87438588456
2023,131593.75227369188
2024,234266.8074410239
2025,339124.7569419072
2026,172923.73534963108
2027,155381.3708294135
2028,154061.66888466943
2029,164201.46148242315
2030,261498.2320194021
2031,275509.7845723964
2032,279280.4995523869
2033,261670.3497283751
2034,167702.9234535094
2035,209260.1995552525
2036,196064.3057167741
2037,195371.18335274968
2038,294511.35911847616
2039,234871.90417136787
2040,327414.0548300234
2041,256717.58551674063
2042,198517.05942123788
2043,170305.74575935394
2044,185115.98308570063
2045,210034.09929879996
2046,137741.68846527892
2047,140977.0814067371
2048,134389.69835878
2049,134857.57150467363
2050,186479.73738673065
2051,113830.45151491003
2052,126166.51604253481
2053,149534.53439903862
2054,79449.03055751143
2055,168840.96182505257
2056,137382.7069643877
2057,125247.01106606053
2058,224126.38879914203
2059,137612.06997389405
2060,170241.98085436417
2061,179936.25674826477
2062,135053.9621712291
2063,108259.63324709129
2064,136244.6532920384
2065,122850.35570335173
2066,174358.58409767222
2067,136405.93965555972
2068,150620.73310083183
2069,84529.63302489107
2070,113534.69808711052
2071,97098.92640137595
2072,136972.27743414932
2073,142629.49734403653
2074,184414.39095202333
2075,151408.15348343327
2076,123829.16895967399
2077,153795.54758450706
2078,128430.35843576596
2079,130322.85803477897
2080,120979.20024440621
2081,125065.71961066664
2082,126060.05483709075
2083,139509.5689325114
2084,116929.83372634042
2085,121583.40208257089
2086,122370.55594109985
2087,119138.67115194486
2088,94322.87903154494
2089,83581.60949939243
2090,131548.25918194055
2091,115264.97249813711
2092,117668.22630889666
2093,124225.06564305056
2094,147744.60491016044
2095,147739.29232947907
2096,80412.415400719
2097,100641.97090719048
2098,145119.8239260877
2099,68476.7168260126
2100,88256.23725507325
2101,116509.00250872714
2102,140343.02177091868
2103,104746.25434539877
2104,119546.6919599606
2105,124734.27726986735
2106,76779.3270611393
2107,234074.5044079802
2108,118729.69250428866
2109,115592.38358504832
2110,134614.3457679548
2111,151940.4000563237
2112,130992.76076718286
2113,115183.5740054805
2114,106620.25081286425
2115,144587.36404792187
2116,115686.31247247754
2117,144715.33769702588
2118,118817.4973361521
2119,101186.19674412967
2120,115947.12585262537
2121,65373.63377120441
2122,100628.20508628547
2123,85602.48101786329
2124,164049.75343938713
2125,123612.59987991191
2126,148680.6867108358
2127,160909.07884063074
2128,128627.01539745455
2129,107661.34909078272
2130,128162.6232778859
2131,168287.66907025015
2132,116857.4197934933
2133,121641.47498062033
2134,122310.5723361518
2135,99465.01843113483
2136,76145.56591991492
2137,105390.07437218196
2138,130493.04848841019
2139,149383.39869219658
2140,142975.72388547123
2141,139846.93349498592
2142,129661.34683708058
2143,132289.26208602442
2144,129662.42901599442
2145,137834.04576993303
2146,148298.14505854287
2147,141111.21975484714
2148,127813.8783925656
2149,139726.72675606605
2150,212647.5310424477
2151,132808.63016795105
2152,180341.24218428187
2153,175688.96823973398
2154,111824.46581331853
2155,135260.12185103362
2156,253416.60281529685
2157,229889.50135184557
2158,231490.01909093515
2159,213112.48935423107
2160,179405.9319810736
2161,238366.29819949536
2162,412224.7198847214
2163,361738.9107837573
2164,257397.5144013612
2165,179404.27337435845
2166,146962.3171275704
2167,218479.21533424003
2168,190504.30720378069
2169,197398.27850797924
2170,210834.81313724647
2171,144382.86783150406
2172,134509.05213097943
2173,163590.75151260578
2174,238613.56740427797
2175,314701.53495407855
2176,350444.3281274952
2177,238761.94299072976
2178,214607.00223315024
2179,139560.27033768804
2180,209005.84048505273
2181,189589.90011988688
2182,210754.04609121825
2183,187825.1753700503
2184,130332.66342178501
2185,129996.9384079856
2186,148189.9914261698
2187,150912.94660170682
2188,155229.77599117716
2189,227169.03767777118
2190,85687.90785539587
2191,90263.35701073946
2192,97153.15337243637
2193,109574.70649789985
2194,101851.45802486184
2195,113396.66894155058
2196,114661.05370409045
2197,109642.87487980936
2198,163202.55222708813
2199,175102.17304015666
2200,132087.56006579808
2201,131353.9683248726
2202,228617.78240191878
2203,151502.4844187077
2204,175053.86506015767
2205,111277.26109905678
2206,141674.33291507463
2207,212105.33977910585
2208,267361.5043150373
2209,211975.12623774877
2210,121464.6313159019
2211,114773.28956891297
2212,108470.39829501855
2213,104237.07767393671
2214,125927.69131378921
2215,103691.55675974098
2216,161751.99951745663
2217,85877.20700440608
2218,67878.21651187606
2219,61932.90131319286
2220,72575.74779109893
2221,341154.6681779609
2222,282235.25260179414
2223,292393.3411099504
2224,207446.8613863176
2225,130149.51135874285
2226,166531.7802507139
2227,207467.8446806356
2228,285133.7050276764
2229,236766.06207488073
2230,152033.3324109264
2231,211809.79898621805
2232,171549.70932676387
2233,168047.06026988282
2234,253184.03659727372
2235,212525.1783168702
2236,241647.03803322828
2237,364151.8212912057
2238,205214.01555112164
2239,117278.67958046135
2240,163042.61139155625
2241,153726.2946189252
2242,130701.8531036593
2243,128081.57922265226
2244,108672.21799927893
2245,109001.4601204685
2246,147542.37839157088
2247,114221.76803538541
2248,121837.62827703208
2249,129901.76127469125
2250,134984.24002276143
2251,144171.26371481546
2252,180730.5543649141
2253,155623.29899301566
2254,177132.81478874583
2255,177627.26681508086
2256,189942.44404889553
2257,197239.88675840985
2258,175390.69965374796
2259,170362.97721106146
2260,164946.53074269454
2261,202456.80142368266
2262,229677.0230521916
2263,341648.6453908072
2264,398229.3478608491
2265,175146.93453300447
2266,291983.2105258479
2267,380566.090105767
2268,361999.2249988707
2269,140438.00215781655
2270,189833.2655263764
2271,226342.25853898464
2272,199863.63507394242
2273,162190.07735560864
2274,168013.2191928639
2275,159191.5976002384
2276,193635.83045192366
2277,187355.98213908146
2278,137146.32896948655
2279,130312.83531185999
2280,122885.97856112487
2281,164500.74091139284
2282,182542.86350296365
2283,107911.04597029678
2284,118889.98927008203
2285,162933.4856688059
2286,130405.3713614523
2287,341325.3775981817
2288,286384.8757254934
2289,363905.04268749506
2290,433435.14808612666
2291,323694.4088741334
2292,398507.8451154869
2293,478957.931182068
2294,386442.9716278023
2295,456059.8900876276
2296,258209.83601505068
2297,310132.3823987824
2298,323327.7050260638
2299,351963.64686921873
2300,357362.3435397599
2301,290973.98916189355
2302,240573.93513183805
2303,231249.2542509917
2304,256315.29970651327
2305,177191.9920472135
2306,173281.27771780183
2307,180345.45399839486
2308,216791.92600032486
2309,289974.9796800174
2310,219272.319333064
2311,189523.54828329958
2312,170326.77855264474
2313,173206.12980134966
2314,188982.5375028136
2315,180765.25953687786
2316,185858.1481511547
2317,173716.66912528503
2318,175046.53073612202
2319,181702.7130016996
2320,184660.27561243027
2321,240328.37259050034
2322,176773.78726968903
2323,189204.0168723697
2324,172605.8449120653
2325,208749.19735185654
2326,169670.58424122847
2327,211040.39231955807
2328,228509.065616041
2329,182342.75576024805
2330,168513.4557980357
2331,357638.7176482087
2332,399172.2601626526
2333,326139.8420938398
2334,251999.17093892416
2335,267831.5116904652
2336,334997.98026602395
2337,196085.82715706484
2338,271903.0570970468
2339,220264.05564554574
2340,389662.7319636944
2341,212479.63477564667
2342,229803.84090758616
2343,213932.94735202854
2344,227489.24454262856
2345,247357.3598833599
2346,217597.52612636905
2347,194947.15414225252
2348,226599.06605803786
2349,162742.2035514433
2350,292986.9777932186
2351,237729.32980272887
2352,238915.4228447975
2353,235552.26770760052
2354,138551.7980939784
2355,169069.5009398397
2356,150524.52337520637
2357,191429.42589054315
2358,190274.0000144417
2359,126509.81928078027
2360,114806.81239681908
2361,144246.07484407662
2362,268934.93316907674
2363,142923.55743665024
2364,156162.36860127412
2365,218969.5594344194
2366,203920.5402122225
2367,221106.29630660504
2368,219240.6921985492
2369,222716.69251172422
2370,164631.8464085624
2371,166571.2155368887
2372,185254.66695353657
2373,278548.3361502441
2374,316202.347240184
2375,251536.56418316095
2376,289466.00791883457
2377,352718.5347981848
2378,133915.79485402416
2379,215188.59460914272
2380,133897.62986197387
2381,161245.1922882996
2382,198445.41956164266
2383,199731.35715733946
2384,237102.6495363182
2385,163614.72524048729
2386,136570.31572305638
2387,138345.3030812969
2388,108711.40035033575
2389,132053.37270822472
2390,142071.52877276132
2391,142498.73698442016
2392,118995.99203730824
2393,174619.1150592438
2394,147504.81780497267
2395,211525.7829247588
2396,138235.62964497783
2397,201600.99659152617
2398,127683.86923579982
2399,74759.20419906001
2400,65317.3481679255
2401,110048.36118386479
2402,141917.39647111032
2403,133062.30884166338
2404,151315.77177971508
2405,158126.5722094431
2406,139158.04685898995
2407,134128.32700182317
2408,138612.02628668168
2409,127850.96198660147
2410,170403.00812829655
2411,124167.13850385498
2412,153564.9831889416
2413,134087.54141773435
2414,140536.3685501226
2415,136429.16117444838
2416,124597.30109646557
2417,129263.4778652037
2418,128771.0977447127
2419,126804.6195783687
2420,125209.08064207718
2421,144002.72556868073
2422,119089.89646934958
2423,126076.17079272332
2424,154375.3864670285
2425,224901.20531373823
2426,122605.69433918997
2427,139155.83636577742
2428,183672.73176102462
2429,110130.75231776481
2430,129916.80864418382
2431,117461.73292118106
2432,144090.90216884302
2433,148605.82057655856
2434,138951.4261968413
2435,143024.36781745031
2436,108263.62685175378
2437,105516.79161392375
2438,129692.90640791158
2439,112999.57081638614
2440,113105.8349770227
2441,101507.88252858497
2442,103494.0938138883
2443,124506.08407060249
2444,124932.01322637369
2445,75614.01647690155
2446,129035.42230214842
2447,197799.64726553805
2448,126336.1189216431
2449,107170.81548816187
2450,143658.12813312924
2451,114423.3036086633
2452,198155.25769325148
2453,98825.96101532727
2454,124592.53420047705
2455,113885.97248010084
2456,126547.02521608198
2457,122737.11191125162
2458,115659.92017110062
2459,109235.98178975537
2460,129069.6188038883
2461,115001.21108973793
2462,131988.9839716208
2463,115902.73225721334
2464,160582.6823348
2465,123273.34011330121
2466,101771.84786068098
2467,141030.0198641076
2468,75746.5537225435
2469,76830.12842224595
2470,168909.95762719872
2471,201441.31993207074
2472,160732.3471376589
2473,121022.7856349213
2474,98326.31681014894
2475,225500.0052157094
2476,111414.95565575366
2477,132124.72292486654
2478,154148.23392596265
2479,117486.66106402772
2480,150328.49997108767
2481,125849.44867308339
2482,120731.61003826381
2483,115027.03642473278
2484,120609.99819384843
2485,121391.16065606695
2486,142638.22142945373
2487,188678.2756972107
2488,159041.5604517872
2489,143602.70816764625
2490,150936.8736528036
2491,95379.20252685733
2492,177082.71677135414
2493,149263.25540515225
2494,158790.26563435612
2495,89266.12590855004
2496,231495.7984895135
2497,147943.49478631193
2498,116877.70809000578
2499,98992.08269446541
2500,133330.70064233922
2501,138819.6981804377
2502,139469.4823880102
2503,93350.49234751753
2504,179827.07985520284
2505,229705.43398105234
2506,260230.02738161315
2507,297928.4879228317
2508,259709.25453787163
2509,209616.83007843586
2510,219506.97937822144
2511,185140.07407706633
2512,206406.6597984706
2513,210272.34202357964
2514,226004.668896523
2515,144524.32377764618
2516,159956.98852405933
2517,141175.14327995252
2518,148771.4108742102
2519,213958.827540233
2520,213279.1857453858
2521,190659.7679242504
2522,212511.148488937
2523,127437.47736569124
2524,139628.59754903734
2525,146670.1370059672
2526,133138.51140689693
2527,110697.7704212832
2528,124919.13452064732
2529,139869.16185474492
2530,119164.64985531862
2531,245776.20175493517
2532,223466.29267033056
2533,196828.46377183983
2534,233205.13530468344
2535,309353.9757374201
2536,235477.53533267046
2537,240743.99217263094
2538,184660.11709496652
2539,190142.8002233653
2540,173844.4289049148
2541,185389.39884001345
2542,159077.4298513337
2543,129202.68761743228
2544,119959.07188032698
2545,132551.7679239955
2546,136741.09621760313
2547,146186.9934702513
2548,161990.45392960057
2549,158563.70304161333
2550,254027.08735619544
2551,144894.1368931455
2552,123374.47218526747
2553,83329.40036034325
2554,115809.20531033612
2555,114604.48576411721
2556,108029.98255754715
2557,114560.14025787797
2558,175949.1007498782
2559,138477.9752649183
2560,135811.58102038366
2561,168025.93696124025
2562,124423.72955432316
2563,153356.7449459554
2564,207442.52999507665
2565,140931.64703641093
2566,149978.04094395277
2567,136013.4219482535
2568,199170.71595628237
2569,189588.04158849284
2570,119145.8616244166
2571,166198.25310657095
2572,194556.4276737872
2573,221679.25579509677
2574,265117.7415798753
2575,130823.98521443387
2576,128148.17310169013
2577,135774.11326522523
2578,90090.0959180883
2579,72070.8543643326
2580,116888.45809997199
2581,108213.21422436631
2582,107489.358792044
2583,304922.3649773613
2584,163205.39658670936
2585,176723.13744777298
2586,214330.4093742659
2587,201028.24761293092
2588,155912.9063431465
2589,146728.5689926642
2590,211623.96358159106
2591,200053.1555280245
2592,209431.38425209577
2593,241143.1978424311
2594,184368.36570261364
2595,241068.37101895604
2596,330555.40917978866
2597,194067.40437505895
2598,267853.23341849324
2599,310581.85317636514
2600,166566.99852486327
2601,132607.18912692845
2602,85700.90841319671
2603,102794.9550663907
2604,93460.52608691092
2605,82018.64665303106
2606,146780.7899017773
2607,177933.21134405254
2608,196110.76067880145
2609,162459.0878697859
2610,109207.63391176723
2611,146873.46987006685
2612,148228.44067923134
2613,133089.3658147863
2614,127982.85750945535
2615,150448.6714111412
2616,147270.9391476956
2617,188231.88960483138
2618,196734.7393758385
2619,211965.2046444228
2620,180982.40439853477
2621,177516.173030756
2622,183156.90543617858
2623,246961.15171741077
2624,281247.1204536293
2625,284614.0727025656
2626,167244.84872734704
2627,180891.01048007244
2628,402649.73723647255
2629,565194.772830773
2630,362294.20151320985
2631,418075.5208732785
2632,395603.9777890041
2633,308973.21157491504
2634,397458.87510908715
2635,146910.7147861297
2636,184375.0247895374
2637,201965.53964297991
2638,246200.837794147
2639,186877.54911760704
2640,147770.05178635364
2641,102091.43250766366
2642,184799.95783837375
2643,103351.65629699969
2644,128238.38642041532
2645,106535.66297783707
2646,99588.31030282896
2647,107822.26604902059
2648,149266.64241618032
2649,146045.02174218209
2650,156430.31136111115
2651,145394.08342489525
2652,409871.5131149475
2653,242603.37324705615
2654,263421.8138585705
2655,370457.3226451398
2656,306453.58605298743
2657,364338.5528871963
2658,287264.4364862433
2659,316143.49225126515
2660,356476.7402983463
2661,355876.92258312466
2662,366624.10652399046
2663,277763.22908143845
2664,287876.70676110353
2665,314649.48194906156
2666,297204.8863454725
2667,172094.67552417482
2668,188893.132633686
2669,171368.0643108366
2670,296316.42442819837
2671,189491.57038901132
2672,181969.86869396362
2673,201683.08938888836
2674,199360.70966092843
2675,183911.49270862827
2676,186450.694408294
2677,191023.73134401915
2678,249078.56908698424
2679,273245.2643517732
2680,275450.81145987124
2681,399513.3452960781
2682,330237.81633045286
2683,496382.06259775965
2684,333224.8879806861
2685,342498.9456865436
2686,254788.4279603574
2687,352539.10340971494
2688,219351.34424814966
2689,216765.51948981732
2690,410537.3621607926
2691,177320.3146339273
2692,138938.07707439098
2693,193911.90356743903
2694,147658.5736131342
2695,192092.01167606201
2696,184510.822871802
2697,180935.6228869085
2698,186167.35259954073
2699,173617.89977751783
2700,155833.2656975589
2701,146814.49147423063
2702,110741.89749814823
2703,142378.00402143024
2704,140963.34202176498
2705,122529.69409942279
2706,121407.73717726224
2707,120219.22516266628
2708,140184.9832310457
2709,111198.47755801627
2710,129937.10409276144
2711,290017.84871613275
2712,392954.9490291655
2713,166283.79491536063
2714,158575.06762450672
2715,164915.5007451855
2716,165443.9548567219
2717,184198.59664304816
2718,220870.7477242806
2719,153360.65764797386
2720,179393.34923785433
2721,134944.33331334466
2722,157118.20039864042
2723,147994.04230972583
2724,129334.61228775259
2725,135524.29909315467
2726,141966.6900236892
2727,180012.57690821437
2728,158241.2401135782
2729,155622.9813876725
2730,141910.58764298525
2731,125068.55337153227
2732,121902.21871192817
2733,153632.6330998217
2734,152450.6339913761
